ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
62187924;52.8;28.8;0;0;0;36.9;14.31;11.7;0.01;14.29;9835;0.949;0.8559;0.0402;43.8255;2.241;183767;184223;94.4228;0;1;-1.197;28.88;62187879;0.8557;0.0402;43.8168;2.241;0.451;119.204;12.64;14.84;2.203;411.926;412.948;1;62187879;-0.99951;-0.015927;3.06945;-0.0180664;1.04199;0.578125;3.84521;-0.183105;1.58691;62187000;38.23459788;-122.62762131;-23.11056519;13.60999966;0.00000000;3.79653597;3.00000000;
62187969;52.8;28.8;0;0;0;36.9;14.76;12.08;0.01;14.76;9832;0.95;0.856;0.0402;43.8326;2.241;183811;184267;234.522;0;1;-1.28;28.851;62187926;0.8559;0.0402;43.8255;2.241;0.453;119.842;12.07;14.37;2.205;412.026;413.049;1;62187938;-1.001;-0.0156885;3.06956;0.0273438;0.476074;0.50293;-4.57764;-0.915527;1.46484;62187000;38.23459788;-122.62762131;-23.11056519;13.60999966;0.00000000;3.79653597;3.00000000;
62188014;52.7;28.8;0;0;0;36.9;15.22;12.46;0.04;15.22;9819;0.95;0.8562;0.0402;43.8418;2.241;183855;184311;351.367;0;1;-1.283;28.831;62187971;0.856;0.0402;43.8326;2.241;0.453;119.786;12.4;14.81;2.204;412.125;413.148;1;62187938;-1.001;-0.0156885;3.06956;0.0273438;0.476074;0.50293;-4.57764;-0.915527;1.46484;62187000;38.23459788;-122.62762131;-23.11056519;13.60999966;0.00000000;3.79653597;3.00000000;
62188073;52.7;28.8;0;0;0;36.9;14.9;12.19;0;14.9;9816;0.949;0.8564;0.0402;43.8526;2.241;183915;184371;302.175;0;1;-1.236;28.846;62188027;0.8562;0.0402;43.8436;2.241;0.451;119.338;13.62;14.91;2.201;412.255;413.278;1;62188027;-0.996823;-0.0121267;3.06759;-0.0239258;1.07275;0.674316;-0.12207;1.40381;1.52588;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188118;52.8;28.8;0;0;0;36.9;14.92;12.17;-0.01;14.87;9822;0.95;0.8565;0.0402;43.8599;2.241;183959;184415;69.5397;0;1;-1.296;28.841;62188075;0.8564;0.0402;43.8526;2.241;0.451;119.395;12.19;15.38;2.2;412.356;413.378;1;62188091;-0.996932;-0.0111112;3.06652;-0.0400391;0.583984;0.463379;-4.45557;1.52588;0.244141;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188165;52.8;28.8;0;0;0;36.9;14.8;12.12;-0.06;14.82;9824;0.949;0.8567;0.0402;43.8689;2.241;184003;184459;190.507;0;1;-1.246;28.853;62188119;0.8565;0.0402;43.8599;2.241;0.451;119.322;11.73;13.93;2.202;412.455;413.477;1;62188091;-0.996932;-0.0111112;3.06652;-0.0400391;0.583984;0.463379;-4.45557;1.52588;0.244141;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188223;52.8;28.8;0;0;0;36.9;14.13;11.54;0.05;14.11;9838;0.949;0.8569;0.0402;43.8792;2.241;184062;184518;142.956;0;1;-1.194;28.889;62188179;0.8567;0.0402;43.8706;2.241;0.452;119.638;9.79;13.47;2.205;412.587;413.609;1;62188180;-1.0076;-0.00686069;3.06479;-0.0317383;0.828125;0.417969;5.79834;0.976563;0.305176;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188269;52.7;28.8;0;0;0;36.9;14.83;12.16;0;14.86;9831;0.95;0.857;0.0402;43.8863;2.241;184106;184562;275.731;0;1;-1.293;28.853;62188224;0.8569;0.0402;43.8792;2.241;0.454;120.187;11.88;14.9;2.205;412.688;413.71;1;62188240;-1.00443;-0.00395032;3.06379;-0.050293;0.830566;0.495117;-1.77002;2.2583;-0.12207;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188327;52.8;28.8;0;0;0;36.9;15.28;12.5;-0.07;15.27;9817;0.946;0.8573;0.0402;43.8974;2.241;184165;184621;205.7;0;1;-1.257;28.829;62188271;0.857;0.0402;43.8863;2.241;0.454;120.063;12.17;15.75;2.204;412.787;413.809;1;62188240;-1.00443;-0.00395032;3.06379;-0.050293;0.830566;0.495117;-1.77002;2.2583;-0.12207;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188375;52.7;28.8;0;0;0;36.9;15.13;12.37;0.12;15.11;9812;0.949;0.8574;0.0402;43.9047;2.241;184209;184665;340.667;0;1;-1.281;28.837;62188329;0.8573;0.0402;43.8974;2.241;0.452;119.428;12.55;15.72;2.201;412.919;413.941;1;62188344;-0.996776;-0.00289026;3.06265;0.0332031;0.696777;0.439453;1.83105;0.732422;-1.58691;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188434;52.8;28.8;0;0;0;36.9;14.61;11.92;-0.15;14.58;9826;0.949;0.8576;0.0402;43.9137;2.241;184253;184709;118.872;0;1;-1.23;28.861;62188377;0.8574;0.0402;43.9066;2.241;0.451;119.278;11.8;14.78;2.2;413.017;414.04;1;62188344;-0.996776;-0.00289026;3.06265;0.0332031;0.696777;0.439453;1.83105;0.732422;-1.58691;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188462;52.9;28.8;0;0;0;36.9;14.4;11.76;-0.15;14.38;9837;0.95;0.8577;0.0402;43.9207;2.241;184298;184754;244.734;0;1;-1.128;28.875;62188437;0.8576;0.0402;43.9137;2.241;0.452;119.505;15;15.1;2.203;413.116;414.139;1;62188437;-0.997562;-0.0023788;3.06316;-0.065918;0.790039;0.530273;-0.488281;0.183105;-0.427246;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188523;52.8;28.8;0;0;0;36.9;14.21;11.63;0.13;14.2;9841;0.949;0.8579;0.0402;43.931;2.241;184357;184813;199.6;0;1;-1.205;28.883;62188478;0.8578;0.0402;43.9241;2.241;0.454;120.081;12.22;14.1;2.206;413.246;414.269;1;62188478;-1.00404;-0.00348917;3.06295;0.0366211;0.487305;0.523438;1.28174;0;0.366211;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188567;52.8;28.8;0;0;0;36.9;14.62;11.97;-0.02;14.63;9836;0.949;0.8581;0.0402;43.9398;2.241;184401;184857;334.952;0;1;-1.212;28.867;62188524;0.8579;0.0402;43.931;2.241;0.455;120.287;12.31;14.9;2.206;413.349;414.372;1;62188539;-1.003;-0.00245168;3.06275;0.0507813;1.09473;0.633301;3.84521;0.366211;-1.28174;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188614;52.8;28.8;0;0;0;36.9;14.69;12;0.09;14.66;9831;0.95;0.8582;0.0402;43.947;2.241;184445;184901;101.489;0;1;-1.226;28.861;62188568;0.8581;0.0402;43.9398;2.241;0.455;120.262;12.29;14.49;2.205;413.448;414.47;1;62188539;-1.003;-0.00245168;3.06275;0.0507813;1.09473;0.633301;3.84521;0.366211;-1.28174;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188673;52.8;28.8;0;0;0;36.9;15.02;12.29;0.01;15.02;9825;0.949;0.8584;0.0402;43.9579;2.241;184504;184960;42.1469;0;1;-1.296;28.843;62188615;0.8582;0.0402;43.947;2.241;0.454;120.159;10.99;14.14;2.204;413.547;414.569;1;62188627;-1.00002;-0.00287496;3.06263;-0.0126953;0.507324;0.567383;-2.44141;-0.610352;0.183105;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188718;52.8;28.8;0;0;0;36.9;14.5;11.86;-0.06;14.49;9834;0.95;0.8586;0.0402;43.9667;2.241;184548;185004;174.624;0;1;-1.255;28.867;62188690;0.8584;0.0402;43.9579;2.241;0.453;119.804;10.96;14.05;2.203;413.679;414.701;1;62188690;-1.00333;-0.00364976;3.06299;0.0390625;0.944336;0.541504;5.67627;-1.09863;-0.610352;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188763;52.9;28.8;0;0;0;36.9;14.05;11.46;-0.15;14.02;9851;0.949;0.8587;0.0402;43.9736;2.241;184593;185049;324.274;0;1;-1.161;28.893;62188690;0.8584;0.0402;43.9579;2.241;0.453;119.804;10.96;14.05;2.203;413.679;414.701;1;62188690;-1.00333;-0.00364976;3.06299;0.0390625;0.944336;0.541504;5.67627;-1.09863;-0.610352;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188823;52.7;28.8;0;0;0;36.9;14.51;11.89;0.14;14.52;9837;0.949;0.8589;0.0402;43.984;2.241;184652;185108;263.312;0;1;-1.227;28.869;62188765;0.8587;0.0402;43.9736;2.241;0.455;120.421;10.16;13.45;2.208;413.876;414.899;1;62188780;-1.01076;-0.0034521;3.06245;0.0302734;0.473145;0.453613;2.99072;0.915527;-0.12207;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188868;52.7;28.8;0;0;0;36.9;15.65;12.8;0.12;15.63;9808;0.949;0.8591;0.0402;43.9935;2.241;184696;185152;23.765;0;1;-1.309;28.812;62188825;0.8589;0.0402;43.984;2.241;0.455;120.393;13.59;15.88;2.205;414.011;415.033;1;62188841;-1.0063;-0.00376345;3.06209;0.0751953;0.953125;0.58252;-0.610352;0.854492;-1.2207;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188916;52.7;28.8;0;0;0;36.9;15.44;12.63;0.03;15.43;9803;0.949;0.8592;0.0402;44.001;2.241;184740;185196;148.351;0;1;-1.331;28.818;62188869;0.8591;0.0402;43.9935;2.241;0.452;119.523;11.75;15.74;2.199;414.107;415.13;1;62188841;-1.0063;-0.00376345;3.06209;0.0751953;0.953125;0.58252;-0.610352;0.854492;-1.2207;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62188974;52.7;28.8;0;0;0;36.9;15.74;12.87;0.01;15.72;9799;0.95;0.8594;0.0402;44.0124;2.241;184799;185255;73.9452;0;1;-1.402;28.801;62188928;0.8593;0.0402;44.0028;2.241;0.45;118.904;12.96;16.59;2.196;414.237;415.26;1;62188929;-0.996745;-0.000592666;3.06162;0.00585938;0.535156;0.459473;-6.40869;0.915527;-1.09863;62188000;38.23457296;-122.62747059;-23.47845459;13.61999989;0.00000000;3.79693007;3.00000000;
62189020;52.7;28.8;0;0;0;36.9;15.59;12.76;-0.12;15.6;9799;0.95;0.8596;0.0402;44.02;2.241;184843;185299;199.653;0;1;-1.34;28.811;62188977;0.8594;0.0402;44.0124;2.241;0.448;118.449;12.76;14.65;2.197;414.338;415.36;1;62188988;-1.0002;0.00171078;3.06174;-0.0800781;0.650879;0.469238;4.3335;-0.366211;0.183105;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189064;52.7;28.8;0;0;0;37;15.21;12.45;0.08;15.21;9800;0.949;0.8598;0.0402;44.0291;2.241;184887;185343;326.499;0;1;-1.297;28.829;62189021;0.8596;0.0402;44.02;2.241;0.447;118.306;11.82;15.93;2.197;414.437;415.459;1;62188988;-1.0002;0.00171078;3.06174;-0.0800781;0.650879;0.469238;4.3335;-0.366211;0.183105;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189123;52.7;28.8;0;0;0;37;15.47;12.66;0;15.47;9800;0.949;0.86;0.0402;44.0404;2.241;184946;185402;255.158;0;1;-1.36;28.814;62189065;0.8598;0.0402;44.0291;2.241;0.448;118.452;11.47;14.79;2.197;414.538;415.56;1;62189078;-0.996845;0.00265147;3.06143;0.0708008;0.655273;0.661133;-6.34766;0.976563;-1.28174;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189167;52.7;28.8;0;0;0;37;15.47;12.64;-0.06;15.44;9800;0.949;0.8601;0.0402;44.0479;2.241;184990;185446;21.1442;0;1;-1.306;28.818;62189124;0.86;0.0402;44.0404;2.241;0.447;118.309;13.07;15.89;2.197;414.67;415.692;1;62189140;-0.996912;0.00548763;3.06193;-0.0463867;0.934082;0.496094;0.366211;1.28174;-2.0752;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189214;52.7;28.8;0;0;0;37;15.36;12.58;0.11;15.37;9796;0.95;0.8603;0.0402;44.0572;2.241;185034;185490;133.316;0;1;-1.329;28.821;62189169;0.8601;0.0402;44.0479;2.241;0.447;118.28;12.25;14.94;2.197;414.769;415.791;1;62189140;-0.996912;0.00548763;3.06193;-0.0463867;0.934082;0.496094;0.366211;1.28174;-2.0752;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189275;52.7;28.8;0;0;0;37;15.6;12.74;-0.13;15.57;9805;0.95;0.8605;0.0402;44.0686;2.241;185093;185549;74.9867;0;1;-1.36;28.806;62189228;0.8603;0.0402;44.0592;2.241;0.447;118.1;13.28;17.19;2.194;414.896;415.919;1;62189228;-0.991376;0.00962265;3.06129;0.019043;0.895508;0.670898;-7.8125;2.0752;-2.31934;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189318;52.8;28.8;0;0;0;37;15.07;12.33;-0.07;15.07;9811;0.949;0.8606;0.0402;44.0759;2.241;185137;185593;204.897;0;1;-1.251;28.837;62189277;0.8605;0.0402;44.0686;2.241;0.447;118.132;12.3;14.68;2.198;414.997;416.02;1;62189288;-0.994908;0.0106416;3.06144;-0.0424805;0.70752;0.599121;5.98145;1.52588;-2.92969;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189364;52.7;28.8;0;0;0;37;14.95;12.25;0.26;14.96;9806;0.949;0.8608;0.0402;44.0849;2.241;185181;185637;332.196;0;1;-1.284;28.842;62189320;0.8606;0.0402;44.0759;2.241;0.448;118.419;11.47;14.57;2.2;415.098;416.121;1;62189288;-0.994908;0.0106416;3.06144;-0.0424805;0.70752;0.599121;5.98145;1.52588;-2.92969;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189425;52.7;28.7;0;0;0;37;14.95;12.23;-0.16;14.95;9815;0.949;0.861;0.0402;44.0939;2.241;185240;185696;269.166;0;1;-1.274;28.843;62189379;0.8608;0.0402;44.0868;2.241;0.449;118.716;9.44;14.11;2.2;415.228;416.251;1;62189379;-0.99879;0.0138502;3.06218;0.0917969;1.13281;0.59375;6.71387;0.305176;-3.05176;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189468;52.8;28.8;0;0;0;37;14.45;11.78;-0.08;14.41;9830;0.95;0.8611;0.0402;44.1028;2.241;185284;185740;53.5695;0;1;-1.188;28.87;62189428;0.861;0.0402;44.0958;2.241;0.45;118.952;12.69;16.43;2.2;415.329;416.351;1;62189439;-1.00087;0.0132587;3.06337;0.0629883;1.00391;0.580078;-5.06592;0.366211;-2.13623;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189513;52.7;28.7;0;0;0;37;15.39;12.62;0.29;15.41;9807;0.949;0.8613;0.0402;44.1102;2.241;185328;185784;170.113;0;1;-1.315;28.823;62189470;0.8611;0.0402;44.1028;2.241;0.451;119.386;11.82;14.02;2.204;415.428;416.45;1;62189439;-1.00087;0.0132587;3.06337;0.0629883;1.00391;0.580078;-5.06592;0.366211;-2.13623;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189574;52.7;28.7;0;0;0;37;15.33;12.52;-0.08;15.31;9807;0.949;0.8615;0.0402;44.1214;2.241;185387;185843;119.61;0;1;-1.314;28.823;62189514;0.8613;0.0402;44.1102;2.241;0.45;119.095;14.12;15.75;2.198;415.526;416.549;1;62189528;-0.998807;0.011;3.06584;0.0258789;1.19873;0.62207;-3.72314;-1.89209;-0.549316;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189620;52.7;28.8;0;0;0;37;14.88;12.18;-0.08;14.89;9815;0.95;0.8617;0.0402;44.1304;2.241;185431;185887;228.183;0;1;-1.231;28.852;62189590;0.8615;0.0402;44.1214;2.241;0.449;118.791;14.85;15.34;2.198;415.659;416.681;1;62189590;-1.00147;0.00708276;3.06826;0.0712891;0.750977;0.431641;5.00488;-2.80762;1.15967;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189663;52.7;28.7;0;0;0;37;15.68;12.83;0.24;15.66;9798;0.95;0.8618;0.0402;44.138;2.241;185475;185931;354.4;0;1;-1.379;28.804;62189590;0.8615;0.0402;44.1214;2.241;0.449;118.791;14.85;15.34;2.198;415.659;416.681;1;62189590;-1.00147;0.00708276;3.06826;0.0712891;0.750977;0.431641;5.00488;-2.80762;1.15967;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189723;52.7;28.7;0;0;0;37;15.78;12.91;-0.07;15.77;9790;0.949;0.862;0.0402;44.1495;2.241;185534;185990;276.217;0;1;-1.343;28.798;62189665;0.8618;0.0402;44.138;2.241;0.448;118.611;12.42;15.29;2.196;415.856;416.878;1;62189679;-1.00162;0.000681888;3.07054;0.0209961;0.844238;0.447266;-0.671387;-2.19727;2.01416;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189768;52.7;28.7;0;0;0;37;15.52;12.69;0.06;15.5;9791;0.95;0.8622;0.0402;44.1589;2.241;185578;186034;41.4575;0;1;-1.351;28.813;62189725;0.862;0.0402;44.1495;2.241;0.446;118.074;12.63;15.89;2.195;415.988;417.011;1;62189738;-1.00058;-0.000240434;3.07047;-0.0200195;0.825195;0.499512;-0.976563;-1.2207;2.44141;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189813;52.7;28.7;0;0;0;37;15.82;12.95;-0.01;15.83;9789;0.95;0.8624;0.0402;44.1666;2.241;185622;186078;157.021;0;1;-1.407;28.795;62189769;0.8622;0.0402;44.1589;2.241;0.446;118.087;11.79;15.15;2.195;416.087;417.109;1;62189738;-1.00058;-0.000240434;3.07047;-0.0200195;0.825195;0.499512;-0.976563;-1.2207;2.44141;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189875;52.8;28.7;0;0;0;37;15.15;12.36;-0.19;15.12;9810;0.949;0.8626;0.0402;44.1776;2.241;185681;186137;106.12;0;1;-1.269;28.834;62189828;0.8624;0.0402;44.1703;2.241;0.446;117.878;11.82;15.61;2.196;416.217;417.239;1;62189828;-0.99957;0.000281976;3.07076;-0.0649414;0.89502;0.490723;5.67627;-1.52588;1.28174;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189919;52.7;28.7;0;0;0;37;14.58;11.96;0.14;14.61;9814;0.949;0.8627;0.0402;44.1846;2.241;185725;186181;238.564;0;1;-1.217;28.864;62189878;0.8626;0.0402;44.1776;2.241;0.447;118.279;11.43;14.02;2.199;416.318;417.34;1;62189888;-1.00414;-0.000202009;3.07137;-0.0112305;0.918945;0.513672;3.17383;-2.01416;0.793457;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62189963;52.8;28.7;0;0;0;37;15.2;12.42;0.06;15.17;9815;0.949;0.8629;0.0402;44.1939;2.241;185769;186225;351.026;0;1;-1.343;28.829;62189921;0.8627;0.0402;44.1865;2.241;0.45;118.96;12.74;15.78;2.2;416.417;417.439;1;62189888;-1.00414;-0.000202009;3.07137;-0.0112305;0.918945;0.513672;3.17383;-2.01416;0.793457;62189000;38.23454568;-122.62731690;-23.43395996;13.61999989;0.00000000;3.79635358;3.00000000;
62190056;52.8;28.7;0;0;0;37;15.25;12.47;-0.14;15.25;9814;0.95;0.8631;0.0402;44.2049;2.241;185828;186284;293.748;0;1;-1.267;28.83;62189980;0.8629;0.0402;44.1957;2.241;0.449;118.857;16.35;16.01;2.199;416.547;417.569;1;62189980;-1.00199;-0.00198998;3.0717;-0.0961914;0.647949;0.537109;-1.83105;0.549316;0.0610352;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190128;52.8;28.7;0;0;0;37;15.04;12.29;0;15.02;9821;0.95;0.8634;0.0402;44.2232;2.241;185931;186387;358.504;0;1;-1.284;28.839;62190058;0.8631;0.0402;44.2049;2.241;0.449;118.845;11.31;14.98;2.2;416.647;417.67;1;62190059;-1.00525;-0.00152096;3.07175;0.0170898;0.856445;0.597168;2.56348;-0.244141;-0.549316;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190176;52.8;28.7;0;0;0;37;14.49;11.83;-0.06;14.47;9830;0.949;0.8636;0.0402;44.232;2.241;185976;186432;134.794;0;1;-1.188;28.867;62190130;0.8634;0.0402;44.2232;2.241;0.45;119.023;12.56;14.58;2.201;416.878;417.901;1;62190143;-1.00432;-0.0020823;3.07341;0.0292969;0.650391;0.470703;2.44141;-1.28174;-0.0610352;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190249;52.7;28.7;0;0;0;37;14.99;12.3;0.27;15.02;9815;0.949;0.8637;0.0402;44.2392;2.241;186020;186476;262.055;0;1;-1.286;28.843;62190178;0.8636;0.0402;44.232;2.241;0.452;119.415;12.73;15.04;2.203;416.979;418.002;1;62190143;-1.00432;-0.0020823;3.07341;0.0292969;0.650391;0.470703;2.44141;-1.28174;-0.0610352;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190323;52.8;28.7;0;0;0;37;15.11;12.36;-0.02;15.1;9815;0.949;0.8641;0.0402;44.2594;2.241;186123;186579;324.652;0;1;-1.295;28.835;62190250;0.8637;0.0402;44.2392;2.241;0.451;119.393;12.82;15.66;2.2;417.078;418.1;1;62190251;-0.999372;-0.00554223;3.07471;-0.0258789;0.964355;0.619629;-4.21143;-1.2207;0.854492;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190369;52.7;28.7;0;0;0;37;15.51;12.68;0.12;15.49;9804;0.949;0.8643;0.0402;44.2669;2.241;186167;186623;94.1153;0;1;-1.384;28.811;62190324;0.8641;0.0402;44.2594;2.241;0.451;119.165;10.48;14.78;2.2;417.309;418.331;1;62190341;-1.00468;-0.00334569;3.0745;-0.0449219;0.633789;0.393066;-0.12207;-0.0610352;1.77002;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190413;52.7;28.7;0;0;0;37;15.51;12.7;-0.22;15.53;9804;0.949;0.8644;0.0402;44.2744;2.241;186211;186667;215.686;0;1;-1.327;28.813;62190371;0.8643;0.0402;44.2669;2.241;0.449;118.792;12.76;14.7;2.198;417.408;418.43;1;62190341;-1.00468;-0.00334569;3.0745;-0.0449219;0.633789;0.393066;-0.12207;-0.0610352;1.77002;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190473;52.8;28.7;0;0;0;37;14.69;12;0.05;14.66;9821;0.949;0.8646;0.0402;44.2852;2.241;186270;186726;155.294;0;1;-1.265;28.857;62190430;0.8645;0.0402;44.2781;2.241;0.448;118.518;9.95;14.29;2.198;417.538;418.56;1;62190444;-0.999429;-0.00382534;3.07395;0.0214844;0.848633;0.55127;1.64795;-0.244141;1.09863;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190549;52.7;28.7;0;0;0;37;15.35;12.58;0.06;15.37;9812;0.95;0.8648;0.0402;44.2944;2.241;186314;186770;288.398;0;1;-1.359;28.825;62190474;0.8646;0.0402;44.2852;2.241;0.45;119.121;11.15;14.7;2.202;417.638;418.661;1;62190444;-0.999429;-0.00382534;3.07395;0.0214844;0.848633;0.55127;1.64795;-0.244141;1.09863;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190640;52.7;28.7;0;0;0;37;15.18;12.42;0.03;15.17;9800;0.95;0.8652;0.0402;44.3165;2.241;186432;186888;143.1;0;1;-1.283;28.833;62190550;0.8648;0.0402;44.2944;2.241;0.45;118.988;11.81;15.33;2.2;417.737;418.759;1;62190551;-1.0024;-0.00302864;3.07346;0.0307617;1.24463;0.632813;0.183105;-0.305176;-0.244141;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190728;52.7;28.7;0;0;0;37;15.66;12.8;-0.09;15.65;9801;0.949;0.8655;0.0402;44.3336;2.241;186520;186976;34.2445;0;1;-1.36;28.807;62190642;0.8652;0.0402;44.3165;2.241;0.449;118.832;12.9;16.3;2.197;418.002;419.024;1;62190654;-0.997105;-0.00190316;3.07323;0.0102539;0.796875;0.548828;-6.71387;1.09863;-1.2207;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190774;52.7;28.7;0;0;0;37;15.25;12.5;0.16;15.26;9796;0.95;0.8657;0.0402;44.3409;2.241;186564;187020;165.354;0;1;-1.319;28.824;62190729;0.8655;0.0402;44.3336;2.241;0.447;118.27;11.3;14.35;2.197;418.199;419.221;1;62190744;-1.00106;0.00242979;3.07274;-0.0292969;0.882813;0.581055;4.21143;0.549316;-0.671387;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190851;52.8;28.7;0;0;0;37;15.25;12.41;-0.16;15.2;9797;0.919;0.8658;0.0402;44.3502;2.241;186608;187064;290.893;0;1;-1.352;28.751;62190776;0.8657;0.0402;44.3409;2.241;0.448;118.373;15.03;16.08;2.196;418.298;419.32;1;62190744;-1.00106;0.00242979;3.07274;-0.0292969;0.882813;0.581055;4.21143;0.549316;-0.671387;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
62190923;54.1;28.7;0;0;0;37.1;1.17;0.8;-0.21;1.04;9750;0.871;0.8659;0.0402;44.3514;2.241;186711;187167;305.083;0;1;-0.252;27.538;62190853;0.8658;0.0402;44.3502;2.241;0.448;118.467;10.22;13.36;2.196;418.396;419.419;1;62190854;-0.997606;0.00275475;3.07203;0.0234375;0.768066;0.47998;0.0610352;2.01416;-1.0376;62190000;38.23451728;-122.62716910;-23.18328857;13.64000034;0.00000000;3.79849601;3.00000000;
